disease	disease label	simple score	scaled score
OMIM:207620	Aphalangy - hemivertebrae - urogenital-intestinal dysgenesis	0.99853	0.7459945
OMIM:300881	Baratela-Scott Syndrome	0.93933	0.7459668333
OMIM:270450	Insulin-Like Growth Factor I, Resistance to	0.97534	0.7459396667
OMIM:615182	Combined D-2- and L-2-Hydroxyglutaric Aciduria	0.97559	0.7459263333
OMIM:264010	Prader-Willi Habitus, Osteopenia, and Camptodactyly	0.93365	0.7459236667
OMIM:601813	Exudative Vitreoretinopathy 4	0.9639	0.745916
OMIM:271520	Spondylocostal dysostosis - anal and genitourinary malformations	0.93417	0.7458201667
OMIM:614261	Microcephaly-Capillary Malformation Syndrome	0.91726	0.745806
OMIM:616482	Achondroplasia, Severe, With Developmental Delay and Acanthosis Nigricans	0.90621	0.7457486667
OMIM:614099	Cranioectodermal dysplasia 3	0.94831	0.7457408333
OMIM:191830	Renal adysplasia	0.94231	0.7457196667
OMIM:245010	Haim-Munk Syndrome	0.99815	0.7457183333
OMIM:614114	Mosaic variegated aneuploidy syndrome 2	0.90639	0.7457183333
OMIM:157640	Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant 1	0.94802	0.745671
OMIM:103920	Allergic Bronchopulmonary Aspergillosis, Familial	0.93779	0.7455996667
Orphanet:956	Acro-pectoro-renal dysplasia	0.93481	0.7455093333
OMIM:206570	Angiomatosis, Diffuse Corticomeningeal, of Divry and Van Bogaert	0.99693	0.7454073333
OMIM:194200	Wolff-Parkinson-White Syndrome	0.99641	0.7454038333
OMIM:257960	Oculotrichodysplasia	0.96371	0.7453748333
OMIM:600908	Agonadism, 46,Xy, With Mental Retardation, Short Stature, Retarded Bone Age, and Multiple Extragenital Malformations	0.99628	0.745357
OMIM:179270	Radial Ray Hypoplasia With Choanal Atresia	0.99703	0.7453453333
OMIM:300004	Corpus Callosum, Agenesis Of, With Abnormal Genitalia	0.9154	0.7453428333
OMIM:300431	Atkin-Flaitz syndrome	0.9764	0.745214
OMIM:114300	Gordon syndrome	0.94343	0.7451928333
OMIM:313900	X-linked thrombocytopenia with normal platelets	0.94827	0.7451551667
OMIM:191482	Tricho-retino-dento-digital syndrome	0.9634	0.7450848333
OMIM:251110	Methylmalonic Aciduria, Cblb Type	0.95514	0.7450736667
OMIM:601815	Phosphoglycerate Dehydrogenase Deficiency	0.93093	0.7450053333
OMIM:164900	Ophthalmomandibulomelic Dysplasia	0.99736	0.7449046667
OMIM:601160	Lissencephaly Type 3 and Bone Dysplasia	0.99711	0.7448255
OMIM:267760	Retinal degeneration - nanophthalmos - glaucoma	0.9963	0.744771
OMIM:214950	Congenital bile acid synthesis defect type 4	0.94843	0.7447583333
OMIM:224410	Dyssegmental dysplasia, Silverman-Handmaker type	0.9547	0.7447201667
OMIM:601675	Photosensitive trichothiodystrophy	0.91745	0.74466
OMIM:201050	Acrocraniofacial dysostosis	0.95611	0.7446448333
OMIM:615474	Primary Aldosteronism, Seizures, and Neurologic Abnormalities	0.96319	0.7446433333
OMIM:224750	Schopf-Schulz-Passarge syndrome	0.99651	0.7445751667
OMIM:614924	Combined Oxidative Phosphorylation Deficiency 12	0.96352	0.7445458333
OMIM:615524	Microphthalmia, syndromic 12	0.9754	0.7445423333
OMIM:604278	Renal Tubular Acidosis, Proximal, With Ocular Abnormalities and Mental Retardation	0.96207	0.7445123333
OMIM:615444	Ciliary Dyskinesia, Primary, 22	0.94883	0.7443865
OMIM:245660	Laryngoonychocutaneous Syndrome	0.99633	0.7443601667
OMIM:263400	Erythrocytosis, familial, 2	0.95576	0.7443155
OMIM:614921	PGM1-CDG	0.91534	0.7442836667
OMIM:610090	Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency	0.96299	0.7441166667
OMIM:184460	Stapes ankylosis with broad thumb and toes	0.97604	0.7440301667
OMIM:234250	Hall-Riggs syndrome	0.96409	0.7439785
OMIM:266130	Glutathione Synthetase Deficiency	0.97515	0.7439355
OMIM:616028	Adams-Oliver Syndrome 5	0.96317	0.7439088333
OMIM:602271	Spondylometaphyseal Dysplasia, Axial	0.94393	0.7438563333
OMIM:603047	astigmatism	0.94272	0.7438473333
OMIM:602483	Auriculocondylar Syndrome 1	0.99601	0.7437725
OMIM:604290	Aceruloplasminemia	0.94212	0.7437621667
OMIM:222765	Rhizomelic Chondrodysplasia Punctata, Type 2	0.99734	0.7437041667
OMIM:601104	Progressive supranuclear ophthalmoplegia	0.97532	0.7436923333
OMIM:609454	PSNP2	0.97532	0.7436923333
OMIM:612540	Myopathy, Congenital, Compton-North	0.94229	0.74369
OMIM:129540	Ectodermal Dysplasia Syndrome With Distinctive Facial Appearance and Preaxial Polydactyly of Feet	0.99732	0.7436298333
OMIM:204110	Amaurosis Congenita, Cone-Rod Type, With Congenital Hypertrichosis	0.97565	0.7435946667
OMIM:613744	Spastic paraplegia 51, autosomal recessive	0.93794	0.7434488333
Orphanet:268249	Mycophenolate mofetil embryopathy	0.89721	0.7434396667
OMIM:300200	Adrenal Hypoplasia, Congenital	0.96317	0.7434295
OMIM:215250	Chondroitin-6-Sulfaturia, Defective Cellular Immunity, Nephrotic Syndrome	0.94766	0.7433583333
OMIM:206750	Aniridia, Partial, With Unilateral Renal Agenesis and Psychomotor Retardation	0.97656	0.743301
Orphanet:2186	Hydrocephalus - blue sclerae - nephropathy	0.89025	0.74322
OMIM:167320	Inclusion body myopathy with early-onset paget disease and frontotemporal dementia	0.99643	0.7432078333
OMIM:606408	Ehlers-Danlos syndrome due to tenascin-X deficiency	0.93023	0.7431896667
OMIM:125230	Deafness-Craniofacial Syndrome	0.96371	0.743162
OMIM:601355	Microcephaly, Congenital Heart Disease, Unilateral Renal Agenesis, and Hyposegmented Lungs	0.91128	0.7431445
OMIM:138920	Granddad Syndrome	0.96363	0.7431308333
Orphanet:3082	Intellectual disability - polydactyly - uncombable hair	0.92178	0.7431228333
OMIM:245900	Lecithin:Cholesterol Acyltransferase Deficiency	0.93068	0.7429953333
OMIM:613489	COG4-CDG	0.93796	0.7429898333
OMIM:210745	Blepharophimosis With Ptosis, Syndactyly, and Short Stature	0.96479	0.7429831667
OMIM:314500	Van Den Bosch Syndrome	0.93863	0.7429691667
OMIM:127550	Dyskeratosis congenita autosomal dominant	0.92171	0.7429271667
OMIM:609560	Mitochondrial Dna Depletion Syndrome 2 (Myopathic Type)	0.97561	0.7429106667
OMIM:614886	Peroxisome biogenesis disorder 12A	0.94266	0.7428981667
OMIM:614613	Acrodysostosis 2, with or without hormone resistance	0.92227	0.7428913333
OMIM:615398	Multiple Congenital Anomalies-Hypotonia-Seizures Syndrome 3	0.9113	0.7428765
OMIM:232500	Glycogen Storage Disease 4	0.91105	0.7428461667
OMIM:113800	Bullous ichthyosiform erythroderma	0.9558	0.7427751667
OMIM:255980	Keipert syndrome	0.97708	0.7427631667
OMIM:613309	Diamond-Blackfan Anemia 10	0.91139	0.7426491667
OMIM:168000	Paragangliomas 1	0.948	0.7425773333
OMIM:611929	Camptodactyly Syndrome, Guadalajara, Type 3	0.95499	0.7425676667
OMIM:256000	Leigh syndrome	0.91105	0.742544
Orphanet:261318	Trisomy 20p	0.88026	0.7425326667
Orphanet:96129	Distal monosomy 19p13.3	0.90508	0.7425316667
OMIM:305390	Familial exudative vitreoretinopathy, X-linked	0.99643	0.7424771667
OMIM:143400	Congenital hydronephrosis	0.99603	0.742455
OMIM:601345	Ectodermal dysplasia with natal teeth, Turnpenny type	0.99705	0.7423473333
OMIM:614900	Diamond-Blackfan anemia 11	0.97525	0.7422358333
OMIM:605013	Sporadic fetal brain disruption sequence	0.92182	0.7422318333
OMIM:603116	Craniosynostosis - anal anomalies - porokeratosis	0.91965	0.7421968333
OMIM:615546	Van Maldergem Syndrome 2	0.93535	0.7418803333
OMIM:263800	Gitelman syndrome	0.94793	0.7418223333
OMIM:605714	Cerebral Amyloid Angiopathy, App-Related	0.97615	0.7417161667
OMIM:606842	Cardioneuromyopathy With Hyaline Masses and Nemaline Rods	0.99709	0.7417013333
OMIM:612474	chromosome 1q21.1 deletion syndrome	0.90141	0.7416238333
OMIM:166200	Osteogenesis imperfecta type I	0.9634	0.7416166667
OMIM:278700	Xeroderma Pigmentosum, Complementation Group a	0.93398	0.7415553333
OMIM:278730	Xeroderma Pigmentosum, Complementation Group D	0.93398	0.7415553333
OMIM:167030	Nephrolithiasis, Calcium Oxalate	0.93798	0.7415445
OMIM:605809	Myasthenic Syndrome, Congenital, 4A, Slow-Channel	0.97615	0.741508
OMIM:604302	Rheumatoid Arthritis, Systemic Juvenile	0.91273	0.7414793333
OMIM:230350	Galactose epimerase deficiency	0.94239	0.7414646667
OMIM:135750	Laurin-Sandrow syndrome	0.99676	0.7414623333
OMIM:201475	Very long chain acyl-CoA dehydrogenase deficiency	0.9755	0.7413606667
OMIM:155050	Maxillonasal Dysplasia, Binder Type	0.99622	0.741327
OMIM:257500	Obesity-Hypoventilation Syndrome	0.96315	0.741327
OMIM:615636	Joubert syndrome 21	0.94351	0.7413061667
OMIM:268850	Microbrachycephaly - ptosis - cleft lip	0.93475	0.7412851667
OMIM:614748	Interstitial lung disease, nephrotic syndrome, and epidermolysis bullosa, congenital	0.90497	0.7411905
OMIM:551500	Neuropathy, Ataxia, and Retinitis Pigmentosa	0.99601	0.7411526667
OMIM:614961	pontocerebellar hypoplasia type 8	0.94816	0.741108
OMIM:125250	Optic Atrophy Type 1	0.9755	0.7410806667
OMIM:173200	Pityriasis Rubra Pilaris	0.94912	0.741074
OMIM:150600	Legg-Calve-Perthes Disease	0.97673	0.7410675
OMIM:275630	Chanarin-Dorfman Syndrome	0.91205	0.741027
OMIM:608540	ALG1-CDG	0.91534	0.7409855
OMIM:251200	Microcephaly 1, Primary, Autosomal Recessive	0.99606	0.7409381667
OMIM:257980	Odontoonychodermal Dysplasia	0.93122	0.7409158333
OMIM:609056	Amish Infantile Epilepsy Syndrome	0.99579	0.7409025
OMIM:607016	Scheie Syndrome	0.9094	0.7408781667
OMIM:156500	Metaphyseal Chondrodysplasia, Schmid Type	0.99751	0.7408596667
OMIM:614569	Maffucci syndrome	0.92173	0.740807
OMIM:609616	Spondylomegaepiphyseal Dysplasia With Upper Limb Mesomelia, Punctate Calcifications, and Deafness	0.99776	0.7407041667
OMIM:256690	Neurofaciodigitorenal syndrome	0.93122	0.7406408333
OMIM:613150	Congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies, type A2	0.94823	0.7405931667
OMIM:610680	Holoprosencephaly, Recurrent Infections, and Monocytosis	0.9113	0.7405605
OMIM:148050	Kbg Syndrome	0.93102	0.7405341667
OMIM:229300	Friedreich Ataxia 1	0.95526	0.7405148333
Orphanet:71270	Auriculoocular anomalies - cleft lip	0.9194	0.7405075
OMIM:606242	Mental Retardation, Microcephaly, Growth Retardation, Joint Contractures, and Facial Dysmorphism	0.93473	0.7405013333
OMIM:224700	Ebstein anomaly	0.92463	0.7403601667
OMIM:218550	Craniosynostosis - fibular aplasia	0.96332	0.7403093333
OMIM:182150	Simosa Craniofacial Syndrome	0.93068	0.7402863333
OMIM:268650	Rudiger Syndrome	0.99618	0.740239
OMIM:267700	FHL1	0.93463	0.740238
OMIM:159550	Ataxia - pancytopenia	0.92173	0.7402256667
OMIM:609286	Autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3	0.93746	0.7402128333
OMIM:612921	Three M syndrome 2	0.99755	0.7401915
OMIM:104130	Alopecia-epilepsy-pyorrhea-intellectual disability syndrome	0.9968	0.740143
OMIM:606798	Blepharospasm, Benign Essential	0.94866	0.7401418333
OMIM:166750	Otodental syndrome	0.94885	0.7401188333
OMIM:148210	Keratitis-Ichthyosis-Deafness Syndrome, Autosomal Dominant	0.90926	0.7401016667
OMIM:235200	Hemochromatosis type 1	0.93052	0.7399493333
OMIM:611040	Microphthalmia, isolated 5	0.97652	0.7399475
OMIM:278720	Xeroderma Pigmentosum, Complementation Group C	0.93398	0.7399328333
OMIM:300861	MRXSCS	0.93848	0.7399155
OMIM:108300	Stickler syndrome type 1	0.95485	0.7397888333
OMIM:613707	LEOPARD syndrome 3	0.94227	0.739706
OMIM:615789	Short Stature With Microcephaly and Distinctive Facies	0.95464	0.739679
OMIM:612089	Hypophosphatemic Rickets and Hyperparathyroidism	0.94883	0.7396761667
OMIM:603553	Hemophagocytic lymphohistiocytosis, familial, 2	0.93463	0.739626
OMIM:151200	Leri pleonosteosis	0.96342	0.7396126667
OMIM:601453	Trichodental Dysplasia	0.97637	0.7394913333
OMIM:300882	Cornelia De Lange Syndrome 5	0.93761	0.7394446667
OMIM:258450	Cerebellar ataxia infantile with progressive external ophthalmoplegia	0.94802	0.7393396667
OMIM:156510	Metaphyseal dysplasia - maxillary hypoplasia - brachydacty	0.99616	0.7393195
OMIM:613320	Spondylometaphyseal Dysplasia, Megarbane-Dagher-Melki Type	0.96419	0.7392576667
OMIM:615966	Immunodeficiency 26 With or Without Neurologic Abnormalities	0.93858	0.7392081667
OMIM:245348	Pyruvate Dehydrogenase E2 Deficiency	0.9753	0.7391985
OMIM:170500	hyperkalemic periodic paralysis	0.96328	0.739192
OMIM:602418	Weyers Ulnar Ray/Oligodactyly Syndrome	0.99761	0.7390016667
OMIM:614688	Pontine Tegmental Cap Dysplasia	0.96346	0.7389483333
Orphanet:1759	Thoraco-abdominal enteric duplication	0.97515	0.7389395
OMIM:610688	Joubert Syndrome 6	0.95491	0.7388933333
OMIM:174000	Medullary Cystic Kidney Disease 1	0.99616	0.7388745
OMIM:277730	Wernicke-Korsakoff syndrome	0.97509	0.738867
OMIM:613776	chromosome 17p13.1 deletion syndrome	0.92838	0.7388558333
OMIM:266810	Renal and Mullerian Duct Hypoplasia	0.99633	0.738852
OMIM:312700	Juvenile retinoschisis	0.99693	0.7386445
OMIM:132450	Epiphyseal dysplasia, multiple, with myopia and conductive deafness	0.97598	0.7385463333
OMIM:610442	Spondyloepimetaphyseal dysplasia, GeneviC(ve type	0.94806	0.7384273333
OMIM:278740	Xeroderma pigmentosum, group E	0.93398	0.7383151667
OMIM:615236	Microcephaly - intellectual disability - phalangeal and neurological anomalies	0.92807	0.7382623333
OMIM:311895	Pierre Robin Sequence With Facial and Digital Anomalies	0.99755	0.7382361667
OMIM:601992	FRDA2	0.95526	0.738008
OMIM:256710	Neuroectodermal melanolysosomal disease	0.96317	0.7379581667
OMIM:218340	Temtamy Syndrome	0.95593	0.7379143333
OMIM:608643	Deficiency of aromatic-L-amino-acid decarboxylase	0.97517	0.7378766667
OMIM:612731	Faciocardiomelic Syndrome	0.95647	0.737863
OMIM:259680	Chronic Recurrent Multifocal Osteomyelitis	0.96332	0.737854
OMIM:145981	Hypocalciuric hypercalcemia, familial, type II	0.96855	0.7377998333
OMIM:600740	Hypocalciuric hypercalcemia, familial, type III	0.96855	0.7377998333
OMIM:615829	AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome	0.9547	0.7377585
Orphanet:881	Turner syndrome	0.8843	0.7377326667
OMIM:608571	Ulnar/Fibular Ray Defect and Brachydactyly	0.99755	0.737702
OMIM:610015	Congenital brain dysgenesis due to glutamine synthetase deficiency	0.93784	0.737698
OMIM:304700	Mohr-Tranebjaerg Syndrome	0.97577	0.7375725
OMIM:609345	Cerebro-reno-digital syndrome	0.89656	0.7375688333
OMIM:153300	yellow nail syndrome	0.95499	0.7374876667
OMIM:614381	Hypomyelinating leukodystrophy 8, with or without oligodontia and/or hypogonadotropic hypogonadism	0.93833	0.737462
OMIM:218670	Craniotelencephalic Dysplasia	0.95518	0.7373951667
OMIM:210550	Biliary Malformation With Renal Tubular Insufficiency	0.94245	0.7373845
OMIM:603034	Endplate acetylcholinesterase deficiency	0.97592	0.7373618333
OMIM:113000	Brachydactyly, Type B1	0.95522	0.7372768333
OMIM:613686	Spondylocostal Dysostosis 4, Autosomal Recessive	0.99612	0.7371846667
OMIM:545000	Myoclonus with epilepsy with ragged red fibers	0.92046	0.73718
OMIM:227010	Ermine phenotype	0.94793	0.7370888333
OMIM:604377	Cardioencephalomyopathy, Fatal Infantile, Due to Cytochrome C Oxidase Deficiency 1	0.96367	0.737072
OMIM:211120	Bone Dysplasia, Lethal, Holmgren Type	0.89971	0.7369791667
OMIM:260530	Parana hard-skin syndrome	0.97554	0.7368841667
OMIM:139600	Hairy Elbows	0.99678	0.7368693333
OMIM:166220	Osteogenesis imperfecta with normal sclerae, dominant form	0.99755	0.7367683333
OMIM:160500	Laing early-onset distal myopathy	0.9963	0.7367563333
OMIM:271550	Moved to 607944	0.9764	0.736723
OMIM:608636	Chromosome 15Q11-Q13 Duplication Syndrome	0.93786	0.736649
OMIM:273750	Three M Syndrome 1	0.93394	0.7366383333
OMIM:300554	X-linked hypophosphatemic rickets	0.94787	0.736588
OMIM:254940	Myopathy, Congenital Nonprogressive, With Moebius Sequence and Robin Sequence	0.93481	0.7365155
OMIM:601455	Charcot-Marie-Tooth Disease, Type 4D	0.99585	0.736488
OMIM:276900	Usher Syndrome, Type 1	0.97544	0.7363301667
OMIM:616362	Mental Retardation, Autosomal Dominant 36	0.97565	0.7362751667
OMIM:607596	Pontocerebellar hypoplasia type 1	0.9961	0.736256
OMIM:612379	Congenital Disorder of Glycosylation, Type Iq	0.91534	0.736253
OMIM:305200	X-linked Ehlers-Danlos syndrome	0.96292	0.7362515
OMIM:139750	Hand and Foot Deformity With Flat Facies	0.97772	0.7362441667
OMIM:610706	Deafness with labyrinthine aplasia, microtia, and microdontia	0.95466	0.7362413333
OMIM:122600	Spondylocostal Dysostosis 5	0.97565	0.7362038333
OMIM:612714	Exocrine Pancreatic Insufficiency, Dyserythropoietic Anemia, and Calvarial Hyperostosis	0.93407	0.7361746667
OMIM:612936	Spastic Paraplegia 50, Autosomal Recessive	0.96323	0.7361441667
OMIM:159000	Limb-girdle muscular dystrophy, type 1A	0.99581	0.7360308333
OMIM:609384	CFEOM3C	0.97074	0.7360073333
OMIM:259100	Hypertrophic Osteoarthropathy, Primary, Autosomal Recessive, 1	0.92052	0.7359728333
OMIM:201470	Deficiency of butyryl-CoA dehydrogenase	0.94814	0.7359576667
OMIM:202660	Pagod Syndrome	0.90362	0.735911
OMIM:613845	Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	0.94241	0.7357773333
OMIM:227400	Factor V deficiency	0.92444	0.7357391667
OMIM:520000	Diabetes-deafness syndrome maternally transmitted	0.91244	0.7356096667
OMIM:182280	Small cell lung cancer	0.87378	0.735599
OMIM:300623	Fragile 10 Tremor/Ataxia Syndrome	0.9629	0.7355683333
OMIM:600705	Satoyoshi Syndrome	0.92782	0.735423
OMIM:610185	Cerebellar Ataxia, Mental Retardation, and Dysequilibrium Syndrome 2	0.99624	0.7353253333
OMIM:207731	Aplasia Cutis Congenita With Intestinal Lymphangiectasia	0.96321	0.7352933333
OMIM:110150	Blepharoptosis, Myopia, and Ectopia Lentis	0.96392	0.7352871667
OMIM:500009	Mitochondrial Myopathy, Infantile, Transient	0.96338	0.7352781667
OMIM:181460	Schistosoma Mansoni Infection, Susceptibility/Resistance to	0.90976	0.7352723333
OMIM:612946	Hadziselimovic Syndrome	0.92194	0.7352321667
OMIM:609115	Limb-girdle muscular dystrophy, type 1G	0.99635	0.7351625
OMIM:614526	Chromosome 17Q12 Duplication Syndrome	0.93407	0.7350901667
OMIM:123500	Crouzon Syndrome	0.91797	0.7349976667
OMIM:614592	Bent bone dysplasia syndrome	0.91936	0.7348458333
OMIM:300653	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	0.93786	0.7347953333
OMIM:608184	Hyper-IgM syndrome type 4	0.9491	0.7347776667
OMIM:142625	Hirsutism, Skeletal Dysplasia, and Mental Retardation	0.92722	0.7347205
OMIM:614756	nonprogressive cerebellar atxia with mental retardation	0.95466	0.7347198333
OMIM:216300	Cleft Palate, Deafness, and Oligodontia	0.9973	0.734576
OMIM:258850	orofaciodigital syndrome III	0.91963	0.73454
OMIM:209880	Central Hypoventilation Syndrome, Congenital	0.9112	0.7345246667
OMIM:607346	Spinocerebellar Ataxia 19	0.9966	0.7344576667
OMIM:157170	Holoprosencephaly 2	0.94343	0.7343765
OMIM:210250	Sitosterolemia	0.95451	0.7343038333
OMIM:143500	Gilbert syndrome	0.9338	0.7342563333
OMIM:104200	Alport Syndrome, Autosomal Dominant	0.95476	0.7341923333
OMIM:606593	Lig4 syndrome	0.87723	0.7341563333
OMIM:309480	Mental Retardation and Psoriasis	0.90643	0.7341363333
OMIM:245550	Lambert syndrome	0.94285	0.7341228333
OMIM:155145	Pai syndrome	0.94818	0.734065
OMIM:300048	Intestinal pseudoobstruction neuronal chronic idiopathic X-linked	0.89963	0.7340028333
OMIM:161700	Necrotizing Encephalomyelopathy, Subacute, of Leigh, Adult	0.99759	0.733999
OMIM:609033	Posterior Column Ataxia With Retinitis Pigmentosa	0.93821	0.733984
OMIM:604916	Okamoto syndrome	0.88592	0.7336506667
OMIM:609322	Rhabdoid Tumor Predisposition Syndrome 1	0.97656	0.7336381667
OMIM:256840	Hereditary sensory and autonomic neuropathy with spastic paraplegia	0.97517	0.7335885
OMIM:613604	Chromosome 16P12.2-P11.2 Deletion Syndrome, 7.1- to 8.7-Mb	0.8839	0.7335601667
OMIM:220220	Dandy-Walker Malformation With Postaxial Polydactyly	0.96429	0.7335306667
OMIM:610474	Camptodactyly, tall stature, and hearing loss syndrome	0.96458	0.7335226667
OMIM:600081	Vitamin d hydroxylation-deficient rickets, type 1b	0.95551	0.7335221667
OMIM:109120	Axenfeld-Rieger Anomaly With Partially Absent Eye Muscles, Distinctive Face, Hydrocephaly, and Skeletal Abnormalities	0.96425	0.7335026667
OMIM:610532	Hypomyelination and Congenital Cataract	0.9967	0.7334643333
OMIM:231530	3-Hydroxyacyl-Coa Dehydrogenase Deficiency	0.975	0.7334568333
OMIM:209885	Barber-Say syndrome	0.90137	0.733445
OMIM:609460	Goldberg-Shprintzen Syndrome	0.887	0.7334236667
OMIM:118200	Charcot-Marie-Tooth disease type 1B	0.97569	0.7333848333
OMIM:614300	Hypermethioninemia encephalopathy due to adenosine kinase deficiency	0.9481	0.7333558333
