model.iri	model.label	modGene.iri	modGene.label	disease.iri	disease.label
http://www.informatics.jax.org/accession/MGI:3829507	Nos2<tm1Lau>/Nos2<tm1Lau>; Tg(Thy1-APPSwDutIowa)BWevn/? [involves: C57BL/6]	http://www.informatics.jax.org/accession/MGI:97361	Nos2	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3829507	Nos2<tm1Lau>/Nos2<tm1Lau>; Tg(Thy1-APPSwDutIowa)BWevn/? [involves: C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3720209	Tg(Thy1-MAPT)1Vln/Tg(Thy1-MAPT)1Vln [involves: FVB]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3720208	Tg(Thy1-MAPT)2Vln/Tg(Thy1-MAPT)2Vln [involves: FVB]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003501	Psen1<tm1Lpr>/Psen1<tm1Lpr>; Tg(Thy1-APP<SL>)28Lpr/0 [involves: 129 * C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003501	Psen1<tm1Lpr>/Psen1<tm1Lpr>; Tg(Thy1-APP<SL>)28Lpr/0 [involves: 129 * C57BL/6 * CBA]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3663751	Tg(APPswe,PSEN1dE9)85Dbo/0 [involves: C3H/HeJ * C57BL/6J]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5313530	Tg(Thy1-APPSw,Thy1-PSEN1*L166P)21Jckr/0 [C57BL/6-Tg(Thy1-APPSw,Thy1-PSEN1*L166P)21Jckr]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5313530	Tg(Thy1-APPSw,Thy1-PSEN1*L166P)21Jckr/0 [C57BL/6-Tg(Thy1-APPSw,Thy1-PSEN1*L166P)21Jckr]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003275	Psen1<tm1Mpm>/Psen1<tm1Mpm>; Tg(APPSwe,tauP301L)1Lfa/? [B6.Cg-Psen1<tm1Mpm> Tg(APPSwe,tauP301L)1Lfa]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003275	Psen1<tm1Mpm>/Psen1<tm1Mpm>; Tg(APPSwe,tauP301L)1Lfa/? [B6.Cg-Psen1<tm1Mpm> Tg(APPSwe,tauP301L)1Lfa]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003275	Psen1<tm1Mpm>/Psen1<tm1Mpm>; Tg(APPSwe,tauP301L)1Lfa/? [B6.Cg-Psen1<tm1Mpm> Tg(APPSwe,tauP301L)1Lfa]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3611211	Psen1<tm1Dgf>/Psen1<tm1Dgf>; Tg(APPSWE)2576Kha/? [involves: 129 * C57BL/6 * CD-1 * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3611211	Psen1<tm1Dgf>/Psen1<tm1Dgf>; Tg(APPSWE)2576Kha/? [involves: 129 * C57BL/6 * CD-1 * SJL]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3611210	Psen1<tm1Dgf>/Psen1<tm1Dgf>; App<tm1.1Cep>/App<tm1.1Cep> [involves: 129S1/Sv * 129X1/SvJ * CD-1]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3611210	Psen1<tm1Dgf>/Psen1<tm1Dgf>; App<tm1.1Cep>/App<tm1.1Cep> [involves: 129S1/Sv * 129X1/SvJ * CD-1]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3693440	Tg(APPSwLon)96Btla/0 [involves: 129S4/SvJae]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:2652363	App<tm1.1Cep>/App<+> [involves: 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:2652362	App<tm1.1Cep>/App<tm1.1Cep> [involves: 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:2652361	App<tm1Cep>/App<+> [involves: 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:2652360	App<tm1Cep>/App<tm1Cep> [involves: 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3663749	Mapt<tm1(EGFP)Klt>/Mapt<tm1(EGFP)Klt>; Tg(MAPT)8cPdav/? [involves: 129S4/SvJae * C57BL/6 * Swiss Webster]	http://www.informatics.jax.org/accession/MGI:97180	Mapt	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3663749	Mapt<tm1(EGFP)Klt>/Mapt<tm1(EGFP)Klt>; Tg(MAPT)8cPdav/? [involves: 129S4/SvJae * C57BL/6 * Swiss Webster]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5701399	Tg(APPswe,PSEN1dE9)85Dbo/0 [D2.Cg-Tg(APPswe,PSEN1dE9)85Dbo]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5471581	Lrp1<tm2Her>/Lrp1<tm2Her>; Tg(Tagln-cre)1Her/0; Tg(PSEN1)5Dbo/0; Tg(APP695)3Dbo/0 [involves: 129S7/SvEvBrd * C3H/HeJ * C57BL/6 * C57BL/6J * SJL]	http://www.informatics.jax.org/accession/MGI:96828	Lrp1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5471581	Lrp1<tm2Her>/Lrp1<tm2Her>; Tg(Tagln-cre)1Her/0; Tg(PSEN1)5Dbo/0; Tg(APP695)3Dbo/0 [involves: 129S7/SvEvBrd * C3H/HeJ * C57BL/6 * C57BL/6J * SJL]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5471581	Lrp1<tm2Her>/Lrp1<tm2Her>; Tg(Tagln-cre)1Her/0; Tg(PSEN1)5Dbo/0; Tg(APP695)3Dbo/0 [involves: 129S7/SvEvBrd * C3H/HeJ * C57BL/6 * C57BL/6J * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5471581	Lrp1<tm2Her>/Lrp1<tm2Her>; Tg(Tagln-cre)1Her/0; Tg(PSEN1)5Dbo/0; Tg(APP695)3Dbo/0 [involves: 129S7/SvEvBrd * C3H/HeJ * C57BL/6 * C57BL/6J * SJL]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5052120	Tg(Eno2-PSEN2*)1480Ykk/0 [involves: C57BL/6 * DBA/2]	http://www.ncbi.nlm.nih.gov/gene/5664	PSEN2	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3702925	Psen1<tm1Mpm>/Psen1<tm1Pcw> [involves: 129S1/Sv * 129S7/SvEvBrd * 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3693439	Tg(APPSw)40Btla/0 [involves: 129S1/Sv * 129X1/SvJ]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5604616	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/0 [B6SJL-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5604616	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/0 [B6SJL-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3624416	Psen1<tm1Zhe>/Psen1<tm1Zhe>; Tg(APPSWE)2576Kha/? [involves: 129S7/SvEvBrd * C57BL/6 * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3624416	Psen1<tm1Zhe>/Psen1<tm1Zhe>; Tg(APPSWE)2576Kha/? [involves: 129S7/SvEvBrd * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4847595	App<tm1Ck>/App<tm1Ck>; Psen1<tm1Mpm>/Psen1<tm1Mpm> [involves: 129 * 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4847595	App<tm1Ck>/App<tm1Ck>; Psen1<tm1Mpm>/Psen1<tm1Mpm> [involves: 129 * 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5052119	Tg(Eno2-PSEN2)2348Ykk/0 [involves: C57BL/6 * DBA/2]	http://www.ncbi.nlm.nih.gov/gene/5664	PSEN2	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4355230	Apoe<tm3(APOE*4)Mae>/Apoe<tm3(APOE*4)Mae>; Tg(Thy1-APPSwDutIowa)BWevn/? [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:88057	Apoe	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4355230	Apoe<tm3(APOE*4)Mae>/Apoe<tm3(APOE*4)Mae>; Tg(Thy1-APPSwDutIowa)BWevn/? [involves: 129P2/OlaHsd * C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/348	APOE	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4355230	Apoe<tm3(APOE*4)Mae>/Apoe<tm3(APOE*4)Mae>; Tg(Thy1-APPSwDutIowa)BWevn/? [involves: 129P2/OlaHsd * C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3717255	Tg(Thy1-MAPT)22Schd/0 [B6.Cg-Tg(Thy1-MAPT)22Schd]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5052112	Tg(Mapt-MAPT*)#Hanr/0 [involves: BALB/c * C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5521287	Tg(Thy1-MAPT)22Schd/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4355229	Apoe<tm3(APOE*4)Mae>/Apoe<tm3(APOE*4)Mae>; Tg(APPSWE)2576Kha/? [involves: 129P2/OlaHsd * C57BL/6 * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4355229	Apoe<tm3(APOE*4)Mae>/Apoe<tm3(APOE*4)Mae>; Tg(APPSWE)2576Kha/? [involves: 129P2/OlaHsd * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:88057	Apoe	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4355229	Apoe<tm3(APOE*4)Mae>/Apoe<tm3(APOE*4)Mae>; Tg(APPSWE)2576Kha/? [involves: 129P2/OlaHsd * C57BL/6 * SJL]	http://www.ncbi.nlm.nih.gov/gene/348	APOE	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5755045	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas [B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5755045	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas [B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4367205	Ldlr<tm1Her>/Ldlr<tm1Her>; Tg(APPSWE)2576Kha/0 [involves: 129S7/SvEvBrd * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:96765	Ldlr	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:4367205	Ldlr<tm1Her>/Ldlr<tm1Her>; Tg(APPSWE)2576Kha/0 [involves: 129S7/SvEvBrd * C57BL/6 * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003464	Tg(PDGFB-APPSwDutLon)46Lpr/0; Tg(Hmgcr-PSEN1*M146L)#Lpr/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003464	Tg(PDGFB-APPSwDutLon)46Lpr/0; Tg(Hmgcr-PSEN1*M146L)#Lpr/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003462	Tg(Thy1-APPLon)2Vln/0; Tg(Hmgcr-PSEN1*M146L)#Lpr/0 [involves: C57BL/6 * CBA * FVB/N]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003462	Tg(Thy1-APPLon)2Vln/0; Tg(Hmgcr-PSEN1*M146L)#Lpr/0 [involves: C57BL/6 * CBA * FVB/N]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3665287	Tg(PRNP-APPSweInd)8Dwst/? [involves: 129S6/SvEvTac]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003463	Tg(PDGFB-APPSwDutLon)46Lpr/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003461	Tg(Thy1-APPLon)2Vln/0 [involves: C57BL/6 * CBA * FVB/N]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3665286	Tg(APPswe,PSEN1dE9)85Dbo/0 [B6C3-Tg(APPswe,PSEN1dE9)85Dbo/Mmjax]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003460	Tg(Thy1-APP<SL>)28Lpr/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3784684	Tg(PDGFB-APPSwInd)J9Lms/0 [involves: C57BL/6 * DBA/2]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:2652553	Plcb1<tm1Hssh>/Plcb1<tm1Hssh> [Not Specified]	http://www.informatics.jax.org/accession/MGI:97613	Plcb1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3722393	Tg(APPSw)40Btla/Tg(APPSw)40Btla [B6.129-Tg(APPSw)40Btla]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5462366	Tg(tetO-HMOX1)#Hyms/0; Tg(GFAP-tTA)#Hyms/0 [involves: FVB]	http://www.ncbi.nlm.nih.gov/gene/3162	HMOX1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003459	Tg(Hmgcr-PSEN1*M146L)#Lpr/0; Tg(Thy1-APP<SL>)28Lpr/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5003459	Tg(Hmgcr-PSEN1*M146L)#Lpr/0; Tg(Thy1-APP<SL>)28Lpr/0 [involves: C57BL/6 * CBA]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3722160	Tg(PRNP-APPSweInd)8Dwst/0 [involves: C3H/HeJ * C57BL/6J]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5554193	Tg(tetO-MAPT*K280,-luc)#Eman/0; Tg(Camk2a-tTA)1Mmay/0 [involves: C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5554193	Tg(tetO-MAPT*K280,-luc)#Eman/0; Tg(Camk2a-tTA)1Mmay/0 [involves: C57BL/6]	http://www.informatics.jax.org/accession/MGI:88256	Camk2a	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3029285	Tg(APPSWE)2576Kha/0 [involves: 129S7/SvEvBrd * C57BL/6 * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5559229	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/0; Tg(Thy1-MAPT*)30Schd/0 [involves: C57BL/6 * C57BL/6J * CBA * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5559229	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/0; Tg(Thy1-MAPT*)30Schd/0 [involves: C57BL/6 * C57BL/6J * CBA * SJL]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5559229	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/0; Tg(Thy1-MAPT*)30Schd/0 [involves: C57BL/6 * C57BL/6J * CBA * SJL]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5559449	Tg(Thy1-APPSweAut)A7Tiwa/0 [Not Specified]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5511058	Tg(tetO-MAPT*P301L)#Kha/0; Tg(Camk2a-tTA)1Mmay/0 [involves: FVB/N]	http://www.ncbi.nlm.nih.gov/gene/4137	MAPT	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5511058	Tg(tetO-MAPT*P301L)#Kha/0; Tg(Camk2a-tTA)1Mmay/0 [involves: FVB/N]	http://www.informatics.jax.org/accession/MGI:88256	Camk2a	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5305067	App<tm1Dbo>/App<tm1Dbo>; Npc1<m1N>/Npc1<m1N> [C.Cg-App<tm1Dbo> Npc1<m1N>]	http://www.informatics.jax.org/accession/MGI:1097712	Npc1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5305067	App<tm1Dbo>/App<tm1Dbo>; Npc1<m1N>/Npc1<m1N> [C.Cg-App<tm1Dbo> Npc1<m1N>]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3044184	App<tm1Ini>/App<+> [involves: C57BL/6 * CBA * CD-1]	http://www.informatics.jax.org/accession/MGI:88059	App	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5051942	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/?; Apoa4<tm1Bres>/Apoa4<tm1Bres> [involves: 129S4/SvJae * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:88051	Apoa4	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5051942	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/?; Apoa4<tm1Bres>/Apoa4<tm1Bres> [involves: 129S4/SvJae * C57BL/6 * SJL]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:5051942	Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/?; Apoa4<tm1Bres>/Apoa4<tm1Bres> [involves: 129S4/SvJae * C57BL/6 * SJL]	http://www.ncbi.nlm.nih.gov/gene/5663	PSEN1	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
http://www.informatics.jax.org/accession/MGI:3722143	Tg(Thy1-APPLon)2Vln/0; Tg(Thy1-BACE1)16Vln/0 [involves: C57BL/6 * DBA * FVB/N]	http://www.ncbi.nlm.nih.gov/gene/351	APP	http://purl.obolibrary.org/obo/OMIM_104300	[Alzheimer Disease,Alzheimer's disease]
